ignorant,-2.6882,-1.7030,0.4029,3.2504,6.0198,5.2280
modest,2.2736,1.5736,-1.6941,1.2419,1.7148,2.2440
lively,2.2972,2.1629,1.9943,1.3860,1.2052,1.4011
bad-tempered,-2.8686,-0.5429,2.1400,0.6404,6.2002,2.2499
uneasy,-1.9114,-1.1286,-0.8057,2.1101,3.5941,3.0555
distressed,-2.3886,-0.9171,0.7400,1.2827,6.9284,4.0344
interested,2.2943,1.8115,-0.3800,1.8651,2.8632,2.5701
incredulous,-0.6416,-0.3167,0.4458,2.4500,3.8590,3.0459
aggrieved,-1.3444,0.1259,-0.6148,1.5751,3.2094,2.2013
elated,3.0311,2.1828,1.1931,1.4007,3.0538,2.6241
tactless,-1.4310,-1.0035,0.9000,1.9801,4.1487,2.6703
rude,-3.1257,0.2172,2.0857,0.9562,5.4729,1.7578
emotional,0.3200,0.0543,0.2657,2.5645,4.3334,2.9412
alarmed,-1.3058,0.3029,1.6086,2.5673,5.4689,2.4512
steadfast,1.5643,2.2715,-0.1250,3.6752,1.6600,3.7177
miserable,-3.0429,-1.3457,-1.4772,0.8448,6.1772,4.0835
sarcastic,0.1088,0.6882,1.2647,1.7526,1.5710,1.1852
innocent,2.0286,0.0428,-1.4628,3.1575,5.1071,2.2743
mischievous,-1.3857,0.6629,-0.2514,1.6040,2.2828,3.5551
uncertain,-1.1515,-1.4915,-0.6171,2.1562,3.1984,2.3465
empathetic,2.4559,1.7647,-1.1412,1.9007,2.8042,2.2996
obedient,1.5171,-0.3314,-1.1800,3.1580,6.4119,3.4050
foolish,-2.1086,-1.6343,1.3286,1.4448,3.3154,1.6146
plain,-0.5201,-1.1314,-1.4400,1.2480,1.0376,1.7624
determined,2.9294,2.9941,0.7353,1.2550,1.0759,4.6047
thankful,3.1500,2.4588,-0.6794,1.3354,2.0460,2.6659
disappointed,-2.5706,-0.9147,-1.4971,1.7845,6.5472,1.8702
cynical,-1.6273,-0.5454,0.4394,1.7263,2.3086,2.1279
resigned,-0.8646,-0.7742,-0.5678,2.1042,2.6233,2.0410
knowledgeable,3.3235,3.1617,-0.1235,1.0300,1.1865,4.2888
empty,-2.9853,-1.5853,-2.2618,1.0454,6.6384,2.1783
mediocre,-1.5176,-1.6177,-1.0912,1.7344,1.6326,1.9444
lustful,-0.7824,0.2412,0.5736,3.8497,3.8366,3.7867
credible,3.0765,2.6588,-0.4294,0.8583,2.4507,3.9163
divorced,-1.8882,-0.1765,0.6529,2.2157,4.2406,3.4650
beautiful,2.6794,2.3353,0.3029,1.6352,2.2176,3.6851
troubled,-2.2735,-0.4382,-0.5412,1.3414,5.6437,4.2482
accommodating,2.7735,1.7265,-0.0676,0.7238,1.9766,2.0028
thoughtless,-2.6059,-1.0618,-0.4412,1.5587,4.8688,5.4165
spoiled,-1.9059,0.4706,1.5971,2.8576,4.2068,2.6308
showy,-1.3559,0.0264,2.1441,2.4901,3.3609,1.4548
impulsive,-0.4441,0.4705,2.1971,2.4978,2.9591,0.9697
impatient,-1.9912,-0.7147,0.7823,1.1179,3.3026,3.0298
secure,2.8294,2.5589,-1.0471,1.3650,2.1853,2.3561
middle-aged,0.2353,1.0912,-0.5853,2.3029,1.6085,2.1695
handsome,2.0677,2.0088,0.4617,1.4910,1.9284,2.5960
cowardly,-2.3939,-2.6758,-1.8546,1.2800,2.6165,3.7124
spirited,2.6736,2.6147,1.8147,0.9366,1.4825,2.5918
worthless,-3.2941,-2.0794,-2.1589,1.3035,6.4529,2.0671
agonized,-3.1000,-0.5618,0.4795,0.6706,6.5959,5.2841
white,0.8912,1.6471,0.5795,1.7703,1.7454,2.0393
affable,0.8250,0.6500,0.6062,2.0818,1.4138,1.2592
modern,1.0167,1.0556,1.4250,1.8408,1.5197,1.1213
deceitful,-2.6722,1.0528,-0.0694,0.8936,3.3140,2.7499
sexy,1.6056,2.2000,0.4111,2.4727,2.1050,2.5188
tough,1.8111,2.1556,0.2750,1.3054,1.6413,2.5152
abusive (physically),-3.5611,0.3805,2.3667,2.1201,8.4650,2.2533
heart-broken,-2.6528,-0.6833,-1.5361,1.1636,8.6504,3.4100
extroverted,1.2750,1.7389,2.1972,1.3224,0.7557,2.1614
restless,-1.2556,-0.4000,0.6583,1.7697,3.2694,3.9925
dogmatic,-0.0619,0.5429,0.7238,2.3215,1.0243,1.5714
cruel,-3.3028,0.9111,1.1195,1.2380,5.5378,2.7172
unhelpful,-1.8917,-1.1056,-1.1972,2.1613,4.4356,2.1920
stunned,-0.3139,-0.0389,-0.0028,2.1835,4.4480,3.4020
insane,-1.6629,-0.9657,1.3572,1.6801,3.3744,2.4653
autonomous,0.8630,1.6111,0.2889,2.3817,3.3321,3.0795
egotistical,-1.8424,0.3333,1.5727,1.4648,4.1969,2.7026
unlucky,-2.0084,-1.0583,-0.2306,1.2802,3.7942,1.2793
meek,0.1678,-0.9613,-1.8419,2.2253,3.5618,1.2902
vigorous,1.2278,1.5778,1.7611,1.7354,1.5973,1.5764
trusting,2.3139,1.9194,-0.7278,1.7763,4.3765,2.8214
understanding,2.8917,2.1500,-1.3000,1.3624,2.1370,1.7256
melancholic,-0.9971,-1.2412,-1.7941,2.6409,2.0894,1.7241
worthy,2.5944,2.3500,0.2722,1.3049,1.4736,2.7820
popular,0.8250,1.7945,1.6222,2.6796,3.2094,1.9884
annoying,-2.0528,0.4778,1.8166,1.4608,2.8267,3.1965
appalled,-1.0361,-0.5333,0.4361,1.9473,2.5754,2.1295
self-sacrificing,2.0584,2.7056,-0.0361,2.9152,1.9389,3.2912
unfriendly,-2.7865,-0.4865,0.1811,1.1822,5.8807,3.8415
infatuated,0.3000,0.4703,0.8352,4.1634,5.3297,3.6109
shaken,-1.6595,-0.5676,0.7027,1.6213,5.1573,2.7765
cute,2.2108,1.4649,0.0541,1.3220,2.6190,1.6842
caring,3.2432,3.1459,-1.0081,2.1149,0.8538,2.2630
placid,0.2724,-0.4345,-1.5552,1.8178,2.8271,2.3743
sniveling,-1.7125,-1.3666,0.4333,0.8661,2.0689,2.3339
annoyed,-2.2676,-0.3514,0.7243,1.2448,4.9689,3.8257
conceited,-2.5417,-0.2361,1.7611,1.6074,4.9535,2.3402
bold,2.4298,2.7730,1.5325,1.0383,1.1020,1.7714
spacey,-0.4545,-0.9212,-1.7939,1.5777,2.1762,1.5691
maniacal,-2.0848,0.8697,1.5243,2.5250,4.6543,5.1340
embittered,-1.8862,-1.0759,-0.7966,1.0322,3.6701,3.1176
brave,3.2270,3.1108,1.1540,0.9361,1.7680,3.8079
audacious,0.6380,1.4103,1.8552,3.1444,2.0348,1.7687
agitated,-2.2054,-0.4027,1.1432,2.1703,4.4592,2.8198
hotheaded,-2.5108,0.0108,2.5351,1.1647,5.7794,2.4888
competitive,1.4919,1.8216,1.9432,1.9078,2.3974,1.8090
disagreeable,-1.6730,-0.3622,1.0081,1.2203,3.9039,3.2110
scared,-2.1460,-1.5973,0.4946,1.9971,6.3219,5.4979
adaptive,3.1027,3.0622,0.3811,0.7786,0.9067,3.9551
self-centered,-2.4757,-0.7378,1.2405,1.6877,5.2613,3.8743
model,1.9273,1.7546,0.3364,1.9577,2.6577,2.4222
defensive,-0.4000,0.3676,1.1595,2.7267,2.6028,2.0462
nonchalant,0.5428,-0.1943,-2.0629,2.0058,2.7492,0.8137
enthralled,1.8433,1.4067,1.3400,1.7859,3.1953,3.0252
enthusiastic,3.0061,2.5819,2.4455,0.6994,1.1645,1.0885
horrified,-2.6272,0.1576,0.7697,1.5148,6.9788,4.6028
bright,3.1546,2.7394,0.9091,1.0739,2.3091,3.3178
fretful,-1.3344,-1.0812,-0.1094,1.2885,3.8954,2.8309
unstable,-2.6909,-1.6606,0.2545,1.1694,4.6158,4.5614
careful,2.0909,1.4151,-1.9152,0.7377,1.7480,2.1916
compassionate,3.1667,2.7485,-0.2121,0.9791,1.0782,5.1780
mentally ill,-2.1243,-1.6061,-1.1940,2.5206,5.6338,3.2394
lonesome,-2.6909,-1.4485,-2.6515,1.6191,6.9147,2.1201
worried,-2.3818,-0.3727,-0.2606,1.5330,6.6359,5.7678
contented,2.1667,1.5758,-0.9636,3.4544,3.0364,3.6254
eccentric,1.0242,1.1212,1.6969,1.5624,1.5344,2.0057
sorry,0.3939,-0.0667,-1.3394,3.5638,4.6500,2.2710
jealous,-2.6364,-0.6879,0.5424,1.2139,6.9538,4.6333
irritable,-1.9697,-0.8333,1.1546,1.8743,3.0331,2.2304
sluggish,-1.7940,-1.8939,-2.6516,1.2169,2.4806,1.5692
shook up,-2.0000,-0.2697,1.0757,0.9660,4.8711,1.8734
subdued,-1.4469,-0.5531,-0.5844,2.6974,5.5332,5.5358
squeamish,-1.7849,-1.0031,-0.1606,1.2243,4.3912,2.8120
aimless,-1.6718,-2.0719,-1.4844,1.5271,1.4546,2.7157
irritated,-2.3394,-0.3242,0.2545,1.4454,4.4601,5.0085
temperamental,-1.3563,-0.2812,1.7563,2.5563,4.1271,2.4181
anguished,-1.9645,-0.5097,-0.7452,2.1822,5.0907,4.2539
passionate,2.8909,2.9758,1.4788,1.4566,0.9776,3.6108
black,0.6606,0.3727,1.1031,1.9557,2.0287,1.9476
elegant,2.2454,1.6212,-1.2242,1.3049,1.2847,2.3763
romantic,2.8152,2.3364,-0.8182,1.2285,2.1169,2.2560
self-assured,2.3774,2.5871,-0.2871,1.5804,1.1121,3.1308
friendly,3.2033,2.2742,0.3677,1.1447,2.3478,2.4312
softhearted,2.0600,0.7566,-1.5000,1.7064,2.9664,1.4300
rebellious,-0.5742,1.2742,2.0322,2.5167,2.1516,1.4752
embarrassed,-2.1452,-1.3226,-0.5613,1.9327,3.8476,4.5629
timid,-1.1355,-2.2000,-2.2807,2.6611,1.4645,2.5498
anxious,-1.9516,-0.6258,0.5678,1.6664,5.0077,4.2182
sophisticated,2.3133,2.1833,0.3367,1.4272,0.9687,3.8164
outrage,-2.3064,1.0774,2.3710,1.9304,5.0153,1.4583
indignant,-0.8524,-0.0666,0.5381,1.7045,1.8471,1.3290
hopeless,-3.3129,-2.3129,-1.9420,0.8611,5.4457,3.3335
intoxicated,-1.0323,-1.3258,1.7355,4.2643,5.1006,4.6526
unreliable,-2.8806,-1.7452,-0.9355,1.7357,4.5206,2.9436
agreeable,2.0355,0.9161,-0.6258,1.0914,1.7279,1.1503
flexible,2.2967,1.6677,-0.0516,1.5467,1.2822,2.9987
acquiescent,0.8461,-0.6846,-1.0154,2.2365,3.1430,1.9737
discouraged,-2.5807,-1.1742,-1.6645,0.9326,6.0891,3.0100
resentful,-2.0200,-0.3900,-0.9767,2.2271,5.8635,2.6412
taciturn,-0.2455,-0.2364,-1.1000,1.6026,2.0970,2.9908
humble,3.0452,2.2323,-1.7871,1.1386,1.8280,3.3366
creative,2.7678,2.3549,0.5258,1.1009,1.3876,2.4128
regretful,-2.2452,-0.8580,-1.3097,2.6446,6.6488,3.4202
active,2.9516,2.4806,2.5548,1.1528,1.2951,0.9554
assertive,0.8484,1.9645,1.5032,2.8470,2.4164,2.2474
impractical,-1.5166,-0.9200,0.0400,1.6355,3.1157,3.2324
mad,-1.8516,0.5323,1.3838,1.7109,5.4977,2.5787
light-hearted,1.2200,0.7767,-0.4400,3.7103,3.7059,2.6751
neurotic,-1.3905,-0.0524,1.0000,1.6208,3.3474,3.1534
effective,2.7931,2.7449,0.5724,1.6691,1.3218,1.8117
frustrated,-2.0448,-0.3414,1.2242,1.3473,5.6583,2.2811
lucky,2.8310,1.5897,0.3138,1.7594,3.8382,1.7378
daring,1.1379,1.8827,1.7793,2.0541,1.7021,1.9086
crazy,-1.1964,-0.3500,2.1250,2.9218,4.2376,3.4611
vengeful,-2.4517,-0.0931,0.3552,2.0052,4.5124,3.9715
manipulative,-2.0414,2.1690,-0.9276,3.5838,2.3842,3.2717
frivolous,-0.5909,0.1227,1.0409,2.0198,2.7527,2.0852
hopeful,2.5586,1.7794,-1.0483,2.3667,4.0581,3.5763
insincere,-2.8414,-0.5311,0.3517,1.7431,2.7070,2.7591
sad,-2.3793,-1.3414,-1.8759,1.4968,5.0205,2.0846
unselfish,3.2828,2.1517,-0.4069,1.0200,1.6211,1.9441
finicky,-1.3000,-0.8792,0.4417,1.6900,2.4441,3.4674
aggressive,-0.6207,1.5897,2.4621,3.4672,4.2183,1.9335
merry,2.9172,1.7000,1.5345,1.4262,1.3103,2.2278
egoistic,-2.2077,-0.0577,1.8538,1.9192,3.3562,2.1587
respectful,3.4138,2.4759,-1.1207,0.9032,2.8038,2.9948
sentimental,1.5758,0.4690,-1.1207,2.7521,3.5794,2.6535
immature,-2.1069,-1.9276,1.7345,2.6406,2.1441,2.5630
peaceful,3.1586,1.7931,-1.9207,1.0810,3.5400,3.2734
fair,2.7793,1.7345,-0.2414,1.4009,2.3319,1.4217
tired,-1.5690,-1.1345,-2.0621,2.7151,4.6030,2.1706
offensive,-2.4276,-0.2034,1.1965,2.8640,5.1501,3.5858
unhealthy,-2.6690,-0.8552,-0.9448,2.5842,5.2474,2.4487
disobedient,-2.1690,0.0483,1.3482,1.3497,3.2729,2.5170
contemptuous,-0.7813,-0.1687,0.4563,2.1877,2.4559,2.2549
competent,2.5793,2.7448,0.2138,1.8485,1.5432,2.1882
old,0.3421,0.5395,-1.9947,3.1577,3.4140,1.0152
straightforward,2.2553,2.2790,0.7737,1.3599,0.9922,2.3773
disrespectful,-3.1158,-0.6816,1.3553,0.9240,4.7058,3.1784
joyless,-2.8947,-1.6869,-1.8816,1.8216,4.5055,2.6247
crude,-2.0500,-0.4131,1.1684,1.2983,2.7848,3.3968
decent,2.5711,1.6658,-0.7684,2.1062,2.0691,2.0311
unique,2.6842,2.4184,0.4421,1.0198,1.2084,2.0550
provocative,-0.4895,0.8289,1.2079,3.8667,3.2595,2.7570
enterprising,1.3000,1.7406,0.9094,1.4400,1.0943,2.3322
bitter,-2.1763,-0.8079,-0.4605,2.1191,4.3734,3.0508
entrusting,1.6947,1.4395,-0.6605,3.1921,2.8056,2.3234
presumptuous,-1.6212,-0.1545,1.0849,1.3289,2.6661,2.1220
gossipy,-2.4631,-0.7553,2.1132,1.3386,5.0111,2.3875
noble,2.8026,2.2790,-0.4447,1.2708,1.9037,3.6478
submissive,-1.4324,-1.9054,-1.8324,2.3471,2.4206,1.4860
paranoid,-2.3421,-0.8237,0.4210,1.0930,5.9302,4.1474
responsible,3.1684,2.8395,-0.3711,1.1685,1.4456,1.8216
cocky,-2.0737,-0.4684,2.2368,2.4497,4.2754,3.3339
dismayed,-2.0743,-0.5886,-0.7828,1.1030,3.4799,2.6375
no emotion,-1.8632,-0.9289,-2.5132,3.8050,5.3863,2.2938
gleeful,2.7919,1.9703,1.5406,0.8700,0.9194,1.3738
heavy-hearted,-0.9865,0.2811,-1.3459,3.2692,4.9006,2.7685
unpopular,-0.8421,-1.1684,-1.4421,2.5767,2.3927,1.4441
unsportsmanlike,-2.3378,-0.9973,1.8432,1.4786,3.8181,2.4614
diligent,2.9243,2.0000,-0.3189,0.6046,1.7778,3.2534
opportunistic,2.3763,2.1369,1.0527,1.7428,1.1902,1.6825
strong-willed,1.9895,2.6079,1.0816,1.8025,1.1391,2.5926
moody,-1.9270,-0.7924,1.3423,1.2073,2.9800,2.4210
desperate,-3.1200,-1.3840,-0.1640,1.0840,7.9870,6.3087
intolerant,-2.2308,-0.7615,0.8500,2.6883,6.2910,4.8303
lower class,-1.1423,-1.8847,-0.3615,1.3156,1.0597,2.0232
married,2.6000,2.3462,-0.8077,1.5761,2.0125,3.0984
disturbed,-2.1539,-0.2884,0.1692,1.0948,4.6625,3.3822
spiteful,-2.3115,-0.2039,0.6231,1.5795,3.4450,3.4451
nosey,-1.5846,-0.3616,0.9000,2.1436,3.6993,4.1823
intellectual,3.0769,2.8462,-0.2846,1.4479,1.3379,3.8005
fearful,-2.4077,-0.7577,-0.6808,1.6199,6.6419,3.9717
fed-up,-2.3423,-0.1346,0.6077,1.4725,5.8024,3.6113
conservative,0.7577,1.0846,-0.4039,2.4671,1.9806,2.1604
team spirited,2.3308,1.7846,2.3000,1.9836,2.4213,3.0147
exasperated,-1.7218,-1.0261,0.2565,1.4061,3.1343,2.9573
hassled,-2.6346,-0.5231,1.7539,1.2699,4.8556,2.2894
pitiful,-1.5308,-1.7038,-1.4192,2.2729,3.7513,2.1330
critical,-0.1269,1.3269,0.9885,3.0882,1.8105,2.4404
good-natured,3.2384,2.4346,-0.7462,1.2363,1.5091,2.5478
solemn,0.6435,0.5696,-2.2217,4.0486,2.7273,1.2861
aggravated,-2.3040,-0.0360,1.2320,1.8925,5.1503,2.8854
pensive,1.3944,0.8111,-1.9889,2.6051,3.7755,1.9966
feminine,0.8231,0.1923,-0.6115,2.4956,3.1783,2.1295
studious,3.1231,2.3500,-2.3077,0.7957,1.9656,1.8530
rich,2.4077,3.0115,1.2347,2.1407,1.1157,2.3745
dissatisfied,-2.3077,-0.2500,-1.1616,1.4639,5.0964,2.7747
stoned,-1.9111,-0.4722,-0.0583,5.5447,7.5598,8.6769
disconcerted,-1.4969,-0.9000,-0.4156,0.8659,2.9755,2.4269
widowed,-2.8944,-1.0028,-1.0389,1.8377,7.3676,6.4108
practical,1.8778,1.4917,-0.5222,1.2940,2.9819,2.3057
apprehensive,-1.4389,-0.9223,-0.8722,1.9441,3.3935,2.4287
dependent,-1.0695,-1.9139,-0.6250,4.8944,6.1440,4.1007
inconsiderate,-3.2000,-0.4334,1.1194,1.0300,6.5468,3.4566
dishonest,-2.9333,-0.0444,-0.2083,1.3832,6.5364,4.4908
unmotivated,-3.1028,-2.3583,-2.4667,1.1308,4.1007,2.6861
helpful,3.4000,2.8028,-0.2111,0.8006,1.3420,3.3443
phobic,-2.2257,-1.6571,0.6686,1.2922,4.2568,4.5958
overwhelmed,-2.6057,-0.3171,1.8571,2.1137,8.0346,4.1111
thoughtful,2.7556,2.5389,-1.1167,2.2053,1.9312,2.7998
jittery,-0.9028,-0.2111,2.1473,1.3364,2.7027,2.3258
wise,3.4889,3.4028,-1.2556,1.0527,1.4086,4.4597
conscientious,2.0844,1.7000,-0.8063,1.4106,2.4645,3.0750
hostile,-2.7778,0.8611,2.1611,1.3217,6.0518,2.8967
intimidated,-2.4778,-1.6250,-0.1639,1.6145,5.6647,4.5058
unimaginative,-2.2444,-2.2333,-1.5667,1.5041,1.9694,3.7727
discreet,1.2861,1.2806,-2.6528,2.2290,2.2417,2.7229
promiscuous,-1.7001,-0.5559,1.2294,2.1588,3.7203,3.5597
calm,3.0389,1.8417,-2.7889,0.7863,3.2647,1.3370
disreputable,-2.2625,-0.7875,1.2438,1.5199,4.3749,2.6137
irritating,-2.7944,0.0722,2.1472,1.2444,4.2997,3.2369
offended,-2.4222,-0.2361,0.7611,1.9567,5.3985,4.2024
captivated,1.4111,1.0194,0.1305,4.5867,5.0942,4.2939
snobbish,-2.7583,-0.4667,1.0945,1.4368,4.6705,4.5544
slack,-1.5606,-1.6091,-1.6485,3.0079,3.4299,3.7219
delighted,3.5167,2.6611,1.0500,0.7664,1.8563,4.0619
