oppose,-0.1121,1.6021,1.2341,1.2591,1.4315,1.2455
curry favor from,0.2974,0.1057,0.4161,1.2433,1.4265,0.8853
delay payment to,-2.6779,0.0597,-0.9883,1.1129,5.8880,3.3108
subdue,-0.6468,1.6328,0.7596,2.2291,3.4675,3.5574
get to know,2.9024,2.2448,0.3203,0.7066,1.4603,3.3089
encourage,3.3417,2.7411,1.4717,0.9511,1.7315,1.6780
suspect,-0.8093,0.5983,-0.5452,1.2838,1.5961,2.1833
esteem,2.4781,1.9227,0.6483,1.4710,2.2287,2.1110
grouse at,-1.1683,-0.1227,0.6545,1.0850,1.6993,1.6530
sweet-talk,0.7686,1.8717,0.5521,2.6461,1.9601,2.9769
obstruct,-1.6268,1.4443,1.0136,1.2338,2.7191,2.4552
ensnare,-1.8071,1.4448,0.8238,2.3087,2.9537,2.7132
treat,2.7728,2.0490,0.5648,1.5962,2.0005,2.6571
ogle,-0.8470,-0.2830,-0.0735,1.8850,2.7969,2.3493
quiz,0.6042,0.9066,0.4673,1.8293,2.1509,2.5655
sicken,-2.7828,1.0733,0.1677,1.0319,4.3648,3.5854
assail,-1.4681,1.1719,1.3217,2.1117,2.7544,2.6961
explain something to,2.3738,1.9783,0.1624,1.3915,1.3446,2.5216
seek advice from,2.1123,1.0568,-0.3428,1.5996,3.0264,2.1084
shield,2.3421,2.8537,1.2579,3.4018,1.3618,2.8744
dress,1.2172,1.2642,-0.2263,1.3280,1.6130,2.3402
employ,2.4286,2.6014,0.3252,1.5723,1.2127,2.0763
imprison,-1.0804,2.4852,-0.1483,3.3439,2.2880,3.8884
repel,-1.5546,1.6139,0.6868,2.1857,2.2388,1.8596
lure,-0.9828,1.7741,-0.6376,1.6708,1.3730,2.6945
gossip with,-1.6304,0.4039,0.9414,0.7468,3.0802,3.8381
support,3.0550,2.7543,0.3161,1.1118,1.7797,3.8000
stall,-0.8946,0.1498,-0.1753,1.0596,1.8033,2.5580
desire sexually,1.6204,1.6200,1.4095,1.8400,3.6529,2.6149
offend,-2.4025,0.8686,1.2629,1.0772,3.0893,1.4554
lust for,-0.0829,1.3404,0.6215,3.0204,4.2958,3.8150
scorn,-1.7839,1.3478,1.3539,2.0852,2.4022,1.9821
yield to,0.1622,-0.7004,-1.1080,3.0095,2.7473,1.8659
dazzle,2.3444,2.2073,1.6760,1.1479,1.2795,2.0666
torment,-3.3232,1.3379,0.6032,0.9425,4.9756,4.0490
elbow,-1.6646,0.4943,1.1382,1.1488,2.0281,1.8396
damn,-2.8641,1.0685,1.5263,1.1233,5.7758,3.0994
amaze,2.6929,2.7482,1.7832,1.2698,0.8388,2.7103
capture,-1.0553,2.2811,1.5218,4.2488,2.1086,1.9137
congratulate,2.9329,2.2925,1.6068,0.9169,1.4585,2.1551
borrow money from,-0.7243,-0.6289,-0.4843,0.8058,3.0196,1.3406
find,1.9764,1.8525,0.7660,1.3246,2.1117,2.6243
cross-examine,0.0104,1.1900,0.7314,1.5737,2.5041,2.3928
tantalize,-1.1111,0.5593,0.5300,2.5177,3.9481,2.8891
disgrace,-2.5600,0.8600,0.5204,0.9535,5.0321,2.8330
lie to,-2.5436,0.7579,-0.1936,1.3435,5.8365,3.5552
infuriate,-2.3986,1.6397,1.6918,1.0044,3.1248,2.7078
scratch,-1.3800,0.4236,1.0465,2.1981,1.8686,1.7164
glance at,0.7561,0.0346,-0.1096,0.7137,1.3199,2.7993
hail,0.2596,0.8430,1.1260,1.9672,2.6483,2.4482
extort,-2.4025,1.4106,0.6555,1.9038,2.9135,2.8300
pray with,2.2864,2.1839,-1.3800,2.3869,3.1211,3.3682
josh,0.2004,0.3949,1.2302,2.5573,1.5628,1.0291
laugh with,3.2261,2.4054,2.4954,1.0500,1.3912,1.0667
complain about,-1.7861,-0.9911,1.0625,0.7444,2.7733,2.4813
harass,-3.0439,0.5461,1.5625,0.8605,5.1428,2.8468
beckon,0.2989,0.6611,0.4483,1.2655,1.8127,1.9606
rant at,-1.5586,0.2264,2.3775,1.5873,3.0034,1.2356
suggest to,1.1793,1.3367,0.5026,1.1703,0.9616,1.6745
convict,-0.1903,2.1325,0.7718,3.1412,3.0388,2.7775
mouth off to,-1.9996,0.6061,2.1839,1.6117,3.1850,1.2614
debase,-1.7406,0.4606,0.4955,1.4903,2.0604,1.8269
alarm,-0.3467,1.5256,2.3759,2.4827,1.2206,1.4431
search,-0.2389,0.8135,0.6869,1.8138,1.9968,1.9667
supervise,1.1247,2.2306,-0.2698,1.5355,1.0794,2.4746
value,2.9672,2.4018,-0.2625,1.0471,1.7568,3.0834
revere,1.7141,1.3204,-0.5490,1.7942,2.5602,2.6600
lay-off someone from a job,-1.9255,2.0342,0.3880,1.4053,2.0731,3.0186
